payment_id,customer_id,amount,payment_method,hour_of_day,day_of_week,retry_count,failure_reason,failure_source,failure_step,failure_code,customer_tenure_days,previous_success_count,previous_failure_count,customer_recent_activity,historical_recovery_rate,recovered
P05339,C0680,4922.63,card,19,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,915,9,2,medium,0.75,1
P05340,C0805,2735.37,card,5,Friday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,653,6,1,low,0.75,1
P05341,C0886,5215.69,card,8,Thursday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,278,9,1,high,0.8181818181818182,1
P05342,C0561,586.58,upi,4,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,308,12,1,low,0.8571428571428571,1
P05343,C0250,8854.08,upi,4,Thursday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,502,6,1,low,0.75,0
P05344,C0482,1275.23,upi,18,Thursday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,247,8,3,low,0.6666666666666666,0
P05345,C0331,2256.12,card,12,Saturday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1245,7,4,medium,0.5833333333333334,0
P05346,C0932,11131.73,card,22,Saturday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,743,6,1,low,0.75,1
P05347,C0587,8933.49,upi,4,Monday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1122,6,2,high,0.6666666666666666,0
P05348,C0201,589.26,netbanking,13,Wednesday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,728,11,2,low,0.7857142857142857,0
P05349,C0454,1155.94,wallet,1,Saturday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,589,2,2,high,0.4,0
P05350,C0504,5653.97,upi,4,Monday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,365,5,4,medium,0.5,0
P05351,C0546,523.53,card,22,Saturday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,790,6,3,low,0.6,0
P05352,C0826,12324.52,upi,22,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,476,9,1,high,0.8181818181818182,0
P05353,C0111,3354.05,card,11,Sunday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,448,12,3,high,0.75,0
P05354,C0933,12245.55,upi,23,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1092,11,2,high,0.7857142857142857,1
P05355,C0864,1415.32,card,19,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,696,12,1,medium,0.8571428571428571,1
P05356,C0828,1546.62,card,6,Thursday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,278,8,1,high,0.8,0
P05357,C0908,8384.61,card,2,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,555,7,1,medium,0.7777777777777778,0
P05358,C0749,2216.37,upi,8,Sunday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,253,7,0,medium,0.875,1
P05359,C0544,861.85,upi,14,Tuesday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1330,8,0,high,0.8888888888888888,0
P05360,C0209,5226.37,upi,14,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1456,7,1,low,0.7777777777777778,1
P05361,C0644,606.45,netbanking,7,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1235,8,1,high,0.8,1
P05362,C0618,12608.6,wallet,15,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1283,7,2,high,0.7,1
P05363,C0033,3583.91,card,1,Tuesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,504,9,3,medium,0.6923076923076923,0
P05364,C0555,1224.57,upi,19,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1038,11,1,medium,0.8461538461538461,1
P05365,C0880,9369.25,upi,0,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,375,6,0,high,0.8571428571428571,1
P05366,C0107,9535.58,netbanking,23,Wednesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1116,6,2,medium,0.6666666666666666,0
P05367,C0265,2992.1,card,3,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1090,8,2,high,0.7272727272727273,1
P05368,C0226,29010.37,card,3,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1011,10,3,high,0.7142857142857143,0
P05369,C0487,28348.94,card,22,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1342,9,6,medium,0.5625,0
P05370,C0179,4118.93,wallet,5,Thursday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1002,3,0,medium,0.75,0
P05371,C0222,8650.79,netbanking,2,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,323,10,0,medium,0.9090909090909091,1
P05372,C0370,11034.76,card,7,Saturday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,184,7,2,medium,0.7,0
P05373,C0637,958.22,netbanking,1,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1354,6,3,high,0.6,1
P05374,C0788,3970.77,card,16,Friday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1401,13,2,medium,0.8125,0
P05375,C0167,1507.43,card,11,Monday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1081,7,0,high,0.875,0
P05376,C0663,1309.1,upi,11,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,219,8,3,low,0.6666666666666666,0
P05377,C0553,3366.43,card,14,Monday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1152,9,1,high,0.8181818181818182,1
P05378,C0300,3629.1,card,17,Thursday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1445,9,1,medium,0.8181818181818182,1
P05379,C0381,594.66,netbanking,8,Wednesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,950,10,1,medium,0.8333333333333334,0
P05380,C0035,4203.68,upi,20,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,540,9,1,medium,0.8181818181818182,0
P05381,C0407,2319.37,wallet,4,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,599,11,1,medium,0.8461538461538461,1
P05382,C0502,12063.25,card,21,Saturday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1069,12,1,medium,0.8571428571428571,0
P05383,C0314,9534.87,card,2,Monday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,259,4,1,high,0.6666666666666666,0
P05384,C0816,1266.47,card,16,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1475,3,3,high,0.42857142857142855,0
P05385,C0743,11078.13,netbanking,23,Thursday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1058,7,2,medium,0.7,0
P05386,C0727,5094.7,card,22,Thursday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,761,9,1,medium,0.8181818181818182,0
P05387,C0826,2396.39,card,11,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,476,9,1,high,0.8181818181818182,1
P05388,C0101,1786.16,card,13,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,44,8,2,medium,0.7272727272727273,0
P05389,C0569,946.11,upi,7,Friday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1395,10,0,high,0.9090909090909091,0
P05390,C0215,881.83,card,8,Thursday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,865,4,1,medium,0.6666666666666666,0
P05391,C0935,479.56,card,1,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1284,10,1,medium,0.8333333333333334,0
P05392,C0668,3043.86,upi,20,Tuesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,853,11,2,medium,0.7857142857142857,1
P05393,C0576,379.91,card,1,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1286,8,2,medium,0.7272727272727273,0
P05394,C0062,1253.24,card,23,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1420,9,0,medium,0.9,0
P05395,C0851,5749.39,card,15,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,72,8,2,medium,0.7272727272727273,0
P05396,C0369,13270.05,netbanking,19,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,991,4,2,high,0.5714285714285714,0
P05397,C0368,945.38,card,10,Friday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,883,5,3,medium,0.5555555555555556,0
P05398,C0574,5484.1,card,19,Sunday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,425,6,0,low,0.8571428571428571,0
P05399,C0094,2187.06,card,9,Monday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,246,6,1,medium,0.75,0
P05400,C0469,1778.98,wallet,7,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1139,6,5,medium,0.5,0
P05401,C0984,3479.58,card,6,Saturday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,949,6,3,medium,0.6,1
P05402,C0853,1548.67,netbanking,0,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,790,9,0,medium,0.9,0
P05403,C0026,2740.31,netbanking,22,Sunday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1214,10,1,medium,0.8333333333333334,0
P05404,C0435,3200.1,card,9,Thursday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,665,6,2,high,0.6666666666666666,0
P05405,C0121,9514.59,card,18,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,959,11,2,medium,0.7857142857142857,1
P05406,C0050,11819.38,upi,4,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1327,6,3,medium,0.6,1
P05407,C0883,1638.36,upi,23,Monday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1131,6,2,medium,0.6666666666666666,0
P05408,C0764,2275.74,upi,21,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,852,10,1,low,0.8333333333333334,0
P05409,C0036,6662.24,netbanking,7,Tuesday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,729,7,1,high,0.7777777777777778,0
P05410,C0410,2487.51,card,20,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,711,9,2,low,0.75,0
P05411,C0289,6089.55,upi,8,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,943,5,3,high,0.5555555555555556,0
P05412,C0379,7348.12,card,12,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,788,11,3,medium,0.7333333333333333,0
P05413,C0100,8260.04,upi,13,Tuesday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,1210,10,4,low,0.6666666666666666,0
P05414,C0324,3254.44,upi,5,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,908,13,5,medium,0.6842105263157895,0
P05415,C0329,931.24,card,10,Monday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,688,9,0,high,0.9,0
P05416,C0648,2520.18,card,8,Monday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,68,9,0,low,0.9,0
P05417,C0706,1794.92,card,12,Thursday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,697,7,3,medium,0.6363636363636364,0
P05418,C0221,6484.3,upi,3,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,796,12,1,low,0.8571428571428571,1
P05419,C0791,13704.38,netbanking,1,Saturday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,183,6,0,medium,0.8571428571428571,1
P05420,C0838,14095.82,upi,23,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,826,6,2,low,0.6666666666666666,1
P05421,C0567,7226.61,upi,20,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,625,4,3,high,0.5,1
P05422,C0939,1170.54,card,1,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,566,7,2,high,0.7,0
P05423,C0996,12126.58,card,21,Wednesday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,603,8,0,medium,0.8888888888888888,0
P05424,C0110,4566.59,card,12,Tuesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,421,8,0,medium,0.8888888888888888,1
P05425,C0149,1306.65,card,18,Monday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,125,10,4,medium,0.6666666666666666,0
P05426,C0406,7058.07,upi,0,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,343,6,1,high,0.75,0
P05427,C0777,2389.77,netbanking,5,Monday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1131,6,0,medium,0.8571428571428571,1
P05428,C0674,424.31,upi,7,Friday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,714,5,0,medium,0.8333333333333334,1
P05429,C0699,1118.46,upi,16,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1383,7,1,high,0.7777777777777778,0
P05430,C0410,2792.46,card,2,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,711,9,2,low,0.75,1
P05431,C0129,2684.47,card,5,Sunday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,755,10,5,high,0.625,0
P05432,C0484,1027.67,card,18,Friday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,461,1,1,high,0.3333333333333333,0
P05433,C0108,6317.46,upi,6,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1192,7,2,high,0.7,1
P05434,C0389,5012.88,upi,14,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,350,5,1,medium,0.7142857142857143,1
P05435,C0425,709.27,card,5,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1021,11,2,low,0.7857142857142857,0
P05436,C0447,41497.56,upi,21,Tuesday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1042,12,1,medium,0.8571428571428571,1
P05437,C0918,884.84,upi,22,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1365,8,2,medium,0.7272727272727273,0
P05438,C0068,1886.08,card,17,Sunday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,235,4,3,medium,0.5,0
P05439,C0944,4339.02,upi,9,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,96,8,4,medium,0.6153846153846154,1
P05440,C0066,1892.11,upi,3,Thursday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,805,8,2,low,0.7272727272727273,1
P05441,C0656,12762.63,card,4,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,485,6,4,high,0.5454545454545454,1
P05442,C0976,2501.66,upi,17,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1190,10,2,medium,0.7692307692307693,0
P05443,C0565,1185.93,card,9,Friday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1326,9,1,medium,0.8181818181818182,1
P05444,C0640,5511.1,upi,9,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1305,7,2,medium,0.7,0
P05445,C0504,164.12,netbanking,9,Tuesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,365,5,4,medium,0.5,1
P05446,C0504,5083.82,upi,6,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,365,5,4,medium,0.5,1
P05447,C0982,10828.37,card,19,Friday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,258,6,1,medium,0.75,1
P05448,C0321,296.88,card,13,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1330,6,0,medium,0.8571428571428571,0
P05449,C0719,1990.21,card,7,Saturday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,70,7,0,low,0.875,0
P05450,C0832,574.68,card,8,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1049,6,3,medium,0.6,1
P05451,C0728,3020.35,upi,23,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,781,9,3,high,0.6923076923076923,0
P05452,C0580,28099.87,card,4,Saturday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,747,3,3,low,0.42857142857142855,0
P05453,C0447,3749.11,card,20,Friday,2,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1042,12,1,medium,0.8571428571428571,1
P05454,C0574,2395.63,upi,7,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,425,6,0,low,0.8571428571428571,0
P05455,C0210,176.91,upi,19,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1183,7,1,medium,0.7777777777777778,1
P05456,C0849,986.22,card,4,Saturday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,234,4,3,high,0.5,0
P05457,C0839,2609.68,upi,19,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,929,9,2,low,0.75,0
P05458,C0370,3272.01,netbanking,17,Thursday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,184,7,2,medium,0.7,0
P05459,C0941,4201.16,card,3,Saturday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1265,3,3,medium,0.42857142857142855,0
P05460,C0564,6425.92,upi,10,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,902,9,1,medium,0.8181818181818182,0
P05461,C0628,1205.12,upi,20,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1218,8,2,medium,0.7272727272727273,1
P05462,C0893,3102.89,upi,21,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,136,10,0,medium,0.9090909090909091,1
P05463,C0458,1814.73,card,19,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1325,8,2,low,0.7272727272727273,0
P05464,C0895,1166.38,card,10,Wednesday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,77,5,0,medium,0.8333333333333334,1
P05465,C0577,1246.56,upi,13,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,105,5,0,high,0.8333333333333334,0
P05466,C0642,5119.79,wallet,12,Friday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,474,12,3,medium,0.75,0
P05467,C0689,229.47,upi,3,Saturday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1286,12,4,medium,0.7058823529411765,1
P05468,C0790,466.35,wallet,15,Saturday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,1125,7,2,low,0.7,0
P05469,C0992,70769.98,upi,5,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,147,4,0,high,0.8,1
P05470,C0925,1533.79,netbanking,22,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1327,8,1,low,0.8,0
P05471,C0163,12950.17,upi,12,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,586,9,1,low,0.8181818181818182,1
P05472,C0977,2794.31,netbanking,22,Saturday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,788,9,0,medium,0.9,0
P05473,C0332,1700.07,card,19,Friday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1102,8,3,medium,0.6666666666666666,0
P05474,C0664,5751.4,netbanking,4,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,534,8,0,medium,0.8888888888888888,1
P05475,C0350,3231.15,card,18,Wednesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,729,6,2,medium,0.6666666666666666,1
P05476,C0748,2492.21,card,20,Wednesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,175,8,1,low,0.8,0
P05477,C0670,2852.66,upi,9,Tuesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,963,7,3,high,0.6363636363636364,0
P05478,C0468,4420.61,card,4,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1026,4,2,high,0.5714285714285714,1
P05479,C0426,1497.86,card,13,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,913,10,2,low,0.7692307692307693,1
P05480,C0327,1841.14,wallet,3,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1049,6,3,medium,0.6,0
P05481,C0106,1121.55,upi,5,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,677,13,1,low,0.8666666666666667,0
P05482,C0818,891.18,netbanking,4,Thursday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,767,11,2,medium,0.7857142857142857,0
P05483,C0255,18959.93,wallet,23,Wednesday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,173,14,3,medium,0.7777777777777778,0
P05484,C0358,1204.41,card,1,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1309,6,4,high,0.5454545454545454,0
P05485,C0967,8091.71,card,5,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,691,8,1,medium,0.8,1
P05486,C0444,2088.44,card,1,Thursday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,820,11,3,high,0.7333333333333333,0
P05487,C0113,5117.78,upi,11,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,408,9,3,medium,0.6923076923076923,1
P05488,C0030,2975.25,upi,21,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,282,5,1,high,0.7142857142857143,0
P05489,C0524,497.06,upi,3,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,528,5,2,medium,0.625,1
P05490,C0689,3068.51,card,12,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1286,12,4,medium,0.7058823529411765,1
P05491,C0991,5462.84,card,16,Wednesday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,675,6,1,low,0.75,0
P05492,C0850,1147.13,upi,5,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,155,9,4,high,0.6428571428571429,0
P05493,C0046,30385.32,card,2,Thursday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,676,9,0,medium,0.9,0
P05494,C0171,6715.62,netbanking,12,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1284,9,1,high,0.8181818181818182,1
P05495,C0130,6774.83,card,22,Sunday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,990,9,0,high,0.9,0
