payment_id,amount,recovery_probability,expected_recoverable_revenue,recovery_priority,confidence,retry_count,action,status,timestamp,reason,recovery_message,payment_link_id,payment_link_url,payment_link_status
P04502,1630.43,0.5306876947168995,865.2491380972745,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716067,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,630.43 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_6b86e8cc612a,https://rzp.io/i/mock_e8cc612a,created
P04064,2012.06,0.4295607091103446,864.30192037256,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716107,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,012.06 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_16119105882b,https://rzp.io/i/mock_9105882b,created
P00478,2821.19,0.30613909431798564,863.6765514989579,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716144,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07970,1628.06,0.5302853839112736,863.336422130588,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716168,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,628.06 could not be completed because the OTP verification was unsuccessful.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_8d83ff3624fa,https://rzp.io/i/mock_ff3624fa,created
P00220,3353.04,0.2573243128489308,862.818713954979,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.716209,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04873,2742.62,0.3136353984760342,860.182716568341,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716235,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,742.62 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_f6e157fa3100,https://rzp.io/i/mock_57fa3100,created
P01871,3245.65,0.26443505598742145,858.2636394655744,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716282,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,245.65 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_98556aa372bd,https://rzp.io/i/mock_6aa372bd,created
P08933,2363.52,0.36287463142416176,857.6614488636349,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.716325,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04376,2048.31,0.4176440820184122,855.4645496391338,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716354,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06145,2430.68,0.3506498717117761,852.3176301723798,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716379,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,430.68 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_4af0cd43c01a,https://rzp.io/i/mock_cd43c01a,created
P00302,3797.01,0.22400664741741072,850.5554803103827,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716423,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01160,2496.92,0.3402856966991829,849.6661618021238,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716451,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02633,1939.39,0.4378228720322699,849.109299790664,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716481,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01167,1673.12,0.5072157140694482,848.6327555238752,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716505,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,673.12 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_fd36cbad5f35,https://rzp.io/i/mock_cbad5f35,created
P08455,1662.27,0.5090146623493985,846.1198027835346,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716545,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08196,2219.17,0.3809406211604821,845.3719982607071,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716571,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,219.17 could not be completed because your card payment was declined by the issuing bank.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_7f4bc3a8f166,https://rzp.io/i/mock_c3a8f166,created
P04702,1494.15,0.5645120515905484,843.465681884018,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716610,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08939,2820.05,0.29848530064506035,841.7434720841025,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716634,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,820.05 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_d0f3a8c3d89d,https://rzp.io/i/mock_a8c3d89d,created
P04446,2629.92,0.3193739104722415,839.9278346291574,Medium,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.716670,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08569,1724.03,0.4864504662719337,838.6551973668019,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716695,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,724.03 could not be completed because the OTP verification was unsuccessful.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_0dc23fbb8c9c,https://rzp.io/i/mock_3fbb8c9c,created
P09967,4156.49,0.20161860016648728,838.0256954060027,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716732,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08855,2400.01,0.348373043837856,836.0987889412928,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716757,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,400.01 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_2b950d7ce53f,https://rzp.io/i/mock_0d7ce53f,created
P09633,3767.95,0.22138075168316376,834.1516033045768,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716793,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,767.95 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_20334e68cf18,https://rzp.io/i/mock_4e68cf18,created
P03185,1573.9,0.5296364135755244,833.5947513265179,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716837,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,573.90 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_79bdea50a3f9,https://rzp.io/i/mock_ea50a3f9,created
P01030,1676.74,0.4952608709816364,830.4237128097491,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716901,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01112,2501.02,0.3317864030378483,829.8044297257193,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.716944,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,501.02 could not be completed because your card appears to have expired.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_cef8cb7caf3a,https://rzp.io/i/mock_cb7caf3a,created
P00670,3078.38,0.2695368784017082,829.7369357342506,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.717011,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01865,2323.04,0.3565975498680343,828.3903722454385,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.717048,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,323.04 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_5ca46d52d607,https://rzp.io/i/mock_6d52d607,created
P07364,5426.4,0.15257066867510538,827.9094764985917,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.717088,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹5,426.40 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_2d9a358c4423,https://rzp.io/i/mock_358c4423,created
P08300,4440.63,0.18640915833985458,827.7741007987084,Medium,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.717126,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05213,1871.92,0.4421651954452207,827.6978726578176,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.717153,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07576,2637.14,0.3133366019594816,826.3124864914273,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.717179,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,637.14 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_fbd26309d5c2,https://rzp.io/i/mock_6309d5c2,created
P09470,1681.36,0.4911732880643273,825.8391196198373,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.717216,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,681.36 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_dd7d8098cb66,https://rzp.io/i/mock_8098cb66,created
P09962,2527.82,0.32634588052634705,824.9436437121107,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.717264,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,527.82 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_4e592401484e,https://rzp.io/i/mock_2401484e,created
